Date,AAPL,ABT,AMGN,AMZN,AXP,BAC,BRK-A,C,CAT,CMCSA,COP,CSCO,CVX,DIS,F,FCX,GE,GM,GOOGL,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,ORCL,OXY,PEP,PFE,PG,PM,QCOM,SLB,T,UPS,USB,WFC,WMT,XOM
2016-11-04,103.72472381591797,36.593868255615234,122.47396087646484,755.0499877929688,62.06711196899414,15.485928535461426,214545.0,44.86894989013672,74.78520965576172,28.314109802246094,39.897987365722656,27.05364227294922,91.25324249267578,87.85491180419922,9.217747688293457,10.70932674407959,24.940696716308594,26.68767547607422,781.0999755859375,166.37322998046875,111.1727066040039,131.38687133789062,30.954050064086914,104.8397445678711,61.40763473510742,37.14541244506836,101.65724182128906,150.94801330566406,53.05607604980469,55.10417938232422,36.12467956542969,54.67667007446289,95.39871978759766,26.336776733398438,76.54374694824219,79.90847778320312,58.634544372558594,67.82755279541016,29.941408157348633,95.43635559082031,39.91978073120117,40.08485412597656,63.8058967590332,72.08635711669922
2016-11-07,105.22093200683594,37.314701080322266,125.92024230957031,784.9299926757812,63.47880172729492,15.91635513305664,220303.0,46.405879974365234,76.09355163574219,28.710857391357422,40.9803466796875,27.725727081298828,93.05599975585938,89.73650360107422,9.412832260131836,10.941926956176758,25.703657150268555,27.424243927001953,802.030029296875,171.6315155029297,113.78398132324219,134.22268676757812,31.948701858520508,106.25146484375,63.32889175415039,37.831478118896484,103.2868423461914,153.9038848876953,54.16554641723633,56.70915603637695,36.88908386230469,55.218597412109375,96.43556213378906,26.670377731323242,77.87522888183594,81.44824981689453,60.1546630859375,69.49188995361328,30.195703506469727,97.98870849609375,40.819400787353516,40.803871154785156,64.37789154052734,73.7080078125
2016-11-08,105.84037780761719,37.286624908447266,125.23277282714844,787.75,63.54512023925781,15.90699577331543,221485.0,46.48971176147461,76.93855285644531,29.182296752929688,41.36290740966797,27.779495239257812,93.43920135498047,89.6889877319336,9.331549644470215,11.717263221740723,25.800119400024414,27.175865173339844,811.97998046875,172.047607421875,114.24372863769531,134.9619903564453,31.99475860595703,106.60665130615234,63.46483612060547,38.2056884765625,104.46782684326172,155.0735321044922,54.58046340942383,56.75608444213867,36.92683410644531,54.92300796508789,98.02239227294922,26.599445343017578,78.68495178222656,81.89176177978516,59.98771667480469,69.5703125,30.34335708618164,99.97883605957031,40.873924255371094,40.9296989440918,64.38711547851562,74.23885345458984
2016-11-09,105.66886138916016,37.511287689208984,132.44192504882812,771.8800048828125,65.12735748291016,16.814632415771484,227135.0,48.054595947265625,82.86246490478516,29.61638832092285,42.669193267822266,28.102092742919922,93.74402618408203,89.9360580444336,9.412832260131836,12.667048454284668,25.984285354614258,26.516380310058594,805.5900268554688,182.17642211914062,115.87117004394531,134.6488494873047,32.00395965576172,109.57579040527344,66.3829574584961,37.66218948364258,105.26431274414062,154.49325561523438,57.890830993652344,56.47450256347656,37.32318115234375,54.93122100830078,96.697021484375,28.479141235351562,77.3084716796875,78.95450592041016,59.64502716064453,69.65745544433594,30.712499618530273,101.28192901611328,42.40964889526367,43.13166427612305,65.595703125,75.05687713623047
2016-11-10,102.72408294677734,38.016807556152344,137.10028076171875,742.3800048828125,66.42536163330078,17.55384063720703,233750.0,49.9361572265625,84.90678405761719,30.386552810668945,41.78278350830078,27.779495239257812,93.87464904785156,90.24016571044922,9.705458641052246,13.374542236328125,26.668310165405273,28.032337188720703,780.2899780273438,189.96923828125,118.63875579833984,139.3542938232422,31.77371597290039,108.8744888305664,69.4642105102539,36.477169036865234,104.83403778076172,158.02035522460938,58.59440231323242,55.09479904174805,37.35149002075195,53.962318420410156,93.09061431884766,29.693851470947266,74.63642883300781,75.73271942138672,58.26549530029297,69.60516357421875,29.998830795288086,101.83012390136719,43.26384353637695,46.403160095214844,65.86325073242188,75.75305938720703
2016-11-11,103.3340072631836,37.57681655883789,134.81182861328125,739.010009765625,66.79486846923828,17.797122955322266,234860.0,49.209617614746094,84.50701141357422,31.02135467529297,40.99900817871094,28.102092742919922,92.87312316894531,92.82495880126953,9.981830596923828,13.510226249694824,26.931400299072266,29.137184143066406,771.75,192.87261962890625,119.39273071289062,140.26760864257812,31.875022888183594,107.89994812011719,69.50048065185547,36.55735778808594,104.56855010986328,158.74569702148438,57.683372497558594,55.3951416015625,37.22880935668945,53.330078125,93.03651428222656,28.89586639404297,75.19424438476562,74.43563842773438,58.766357421875,68.54209899902344,29.949604034423828,102.65691375732422,43.52737045288086,46.493045806884766,65.71562957763672,74.55213165283203
2016-11-14,100.74183654785156,36.696842193603516,133.3365478515625,719.0700073242188,68.61395263671875,18.788970947265625,236650.0,50.93282699584961,85.56094360351562,31.394773483276367,41.17628860473633,28.111053466796875,92.82955932617188,93.05303955078125,9.803004264831543,13.490843772888184,26.756004333496094,28.50339698791504,753.219970703125,197.82826232910156,117.38829040527344,137.60609436035156,31.755300521850586,106.19679260253906,72.05610656738281,36.68210220336914,107.9009780883789,156.77816772460938,57.30453872680664,54.550411224365234,37.08725357055664,54.003379821777344,91.41362762451172,28.709672927856445,74.67242431640625,73.07998657226562,57.93159103393555,68.5856704711914,29.637889862060547,101.47066497802734,44.28160095214844,47.83219528198242,65.03291320800781,74.2127456665039
2016-11-15,102.0760498046875,37.26789474487305,133.9193878173828,743.239990234375,68.66133880615234,18.863828659057617,236000.0,51.650062561035156,85.80628967285156,31.264083862304688,42.24931716918945,28.406770706176758,94.89360809326172,92.84396362304688,9.786746978759766,13.558684349060059,26.966474533081055,28.631868362426758,775.1599731445312,199.72921752929688,114.38162994384766,138.00616455078125,32.15131759643555,105.94178009033203,71.920166015625,36.922672271728516,108.32208251953125,157.98403930664062,57.41277313232422,55.62763214111328,36.96457290649414,56.23674392700195,91.82836151123047,28.57666778564453,75.23023223876953,73.22223663330078,58.66968536376953,70.72053527832031,30.162893295288086,101.71330261230469,44.25434112548828,47.2659797668457,65.89091491699219,75.55289459228516
2016-11-16,104.82067108154297,37.39895248413086,134.07418823242188,746.489990234375,67.912841796875,18.480188369750977,235470.0,50.88625717163086,84.81592559814453,31.4927978515625,41.40956115722656,28.2902774810791,95.3070297241211,94.19340515136719,9.754230499267578,13.374542236328125,26.957706451416016,28.460569381713867,779.97998046875,195.0667266845703,115.23673248291016,138.54539489746094,32.08685302734375,105.97821807861328,70.14391326904297,36.76228332519531,109.13689422607422,156.96202087402344,56.49272918701172,56.36467361450195,37.4647331237793,56.59804153442383,91.7021484375,28.337276458740234,74.84337615966797,73.57372283935547,58.2567138671875,70.61595916748047,30.474611282348633,101.38078308105469,43.50010681152344,46.44810104370117,65.86325073242188,74.62175750732422
2016-11-17,104.78254699707031,37.810855865478516,134.19259643554688,756.4000244140625,68.00758361816406,18.788970947265625,237550.0,51.650062561035156,84.29804229736328,31.968908309936523,40.69108963012695,26.928184509277344,95.10472869873047,94.43096923828125,9.648560523986816,13.374542236328125,27.001550674438477,28.623300552368164,786.1599731445312,198.2538604736328,118.54681396484375,138.98902893066406,32.25263214111328,106.16947174072266,70.70579528808594,36.63754653930664,109.35659790039062,157.65557861328125,56.55587387084961,57.300140380859375,37.983768463134766,55.678401947021484,91.62100219726562,28.13334846496582,74.73540496826172,74.70342254638672,58.581825256347656,69.79686737060547,30.68789291381836,101.99189758300781,44.23617172241211,47.17610168457031,63.83356475830078,74.16925048828125
2016-11-18,104.88740539550781,37.29597473144531,132.25291442871094,760.1599731445312,67.2685775756836,18.714111328125,236391.0,51.65937423706055,83.89827728271484,31.89887809753418,41.76411819458008,27.044677734375,96.0547103881836,93.35713195800781,9.559146881103516,13.306700706481934,26.896318435668945,28.263582229614258,775.969970703125,198.9347686767578,117.99512481689453,139.502197265625,32.18815994262695,105.79346466064453,70.42485046386719,36.450439453125,109.86014556884766,157.8289337158203,55.80720520019531,57.02611541748047,37.61572265625,56.01505661010742,91.34149932861328,27.91168785095215,73.77276611328125,74.55278778076172,59.1441650390625,69.70973205566406,30.810945510864258,102.5311050415039,44.735958099365234,47.472694396972656,63.23388671875,74.2127456665039
2016-11-21,106.47891235351562,37.22108459472656,132.5443115234375,780.0,67.78019714355469,19.022897720336914,237500.0,51.733890533447266,84.40705108642578,31.833541870117188,43.25703048706055,26.928184509277344,96.916748046875,92.77745819091797,9.583531379699707,14.062653541564941,27.07170867919922,28.272144317626953,784.7999877929688,199.6251983642578,117.89399719238281,141.5722198486328,32.21578598022461,105.46334075927734,70.73299407958984,36.85138702392578,109.40238952636719,156.514892578125,56.195072174072266,57.50802230834961,37.6440315246582,56.8443717956543,92.19802856445312,27.991485595703125,74.34857177734375,74.9963150024414,58.95965576171875,71.19976806640625,30.958595275878906,103.07929992675781,44.78138732910156,46.84355926513672,63.999637603759766,75.26570892333984
2016-11-22,106.54560852050781,35.667091369628906,131.43333435058594,785.3300170898438,67.95075225830078,18.994831085205078,237801.0,52.25551223754883,85.06124877929688,32.216285705566406,42.98644256591797,26.784805297851562,97.30377197265625,92.85347747802734,9.664817810058594,14.653846740722656,27.343563079833984,28.95733070373535,785.0,199.65353393554688,120.43170928955078,141.4852752685547,32.676265716552734,103.3907470703125,71.16796875,36.86029815673828,109.57633972167969,156.87081909179688,55.65386199951172,57.75369644165039,37.8327751159668,56.89363479614258,92.76602935791016,27.778688430786133,74.45651245117188,75.31430053710938,60.02285385131836,71.01679992675781,31.623046875,103.01640319824219,44.5542106628418,46.933441162109375,64.69157409667969,75.43106842041016
2016-11-23,106.00240325927734,36.49089813232422,132.07078552246094,780.1199951171875,69.04977416992188,19.238109588623047,237070.0,52.80508041381836,87.38719177246094,32.18828201293945,43.20104217529297,26.623502731323242,97.63803100585938,93.37614440917969,9.67294692993164,15.710241317749023,27.4838809967041,29.000150680541992,779.0,200.78842163085938,120.64321899414062,140.88511657714844,32.41840744018555,103.69337463378906,71.46702575683594,36.63754653930664,109.9883041381836,157.18106079101562,55.59973907470703,57.0733642578125,37.84221267700195,57.35343551635742,91.53984832763672,27.858488082885742,74.3845443725586,74.38542938232422,59.86469268798828,70.9296646118164,31.770702362060547,103.96000671386719,44.84499740600586,46.879512786865234,65.34660339355469,75.63990783691406
2016-11-25,106.53608703613281,36.659400939941406,132.4350128173828,780.3699951171875,69.03083038330078,19.518823623657227,237085.0,52.888919830322266,87.05101776123047,32.28163146972656,42.68785858154297,26.96402931213379,97.63803100585938,93.90830993652344,9.786746978759766,15.50671672821045,27.571577072143555,29.334171295166016,780.22998046875,199.9088897705078,120.97421264648438,141.89405822753906,32.63942337036133,104.66546630859375,71.43985748291016,37.00285720825195,110.4643783569336,158.3125457763672,56.11387634277344,57.19620132446289,38.00265121459961,57.27133560180664,92.11686706542969,28.097881317138672,75.08627319335938,74.72016906738281,60.00528335571289,70.83380126953125,32.16444396972656,104.48124694824219,44.90860366821289,47.29294204711914,65.71562957763672,75.81394958496094
2016-11-28,106.326416015625,36.26621627807617,132.10719299316406,766.77001953125,68.33917999267578,18.994831085205078,235400.0,51.66869354248047,86.2242202758789,31.8848819732666,42.454593658447266,26.81169319152832,97.1982192993164,94.05084991455078,9.689201354980469,15.293498992919922,27.40495491027832,29.16287612915039,785.7899780273438,198.9347686767578,120.11910247802734,143.09429931640625,32.70390319824219,103.74838256835938,70.97765350341797,37.19887161254883,111.52635192871094,157.4091339111328,55.74406051635742,57.271793365478516,38.03094482421875,56.15464782714844,92.67587280273438,27.964885711669922,74.73540496826172,75.51515197753906,59.42082214355469,70.63338470458984,32.43516159057617,103.968994140625,44.43608093261719,46.35823440551758,65.67871856689453,75.2483139038086
2016-11-29,106.22160339355469,36.256858825683594,132.9541015625,762.52001953125,67.73281860351562,18.985471725463867,236391.0,51.71527099609375,85.44285583496094,32.73906707763672,41.269596099853516,26.73103904724121,96.1778564453125,94.71605682373047,9.689201354980469,14.508472442626953,27.229562759399414,29.608245849609375,789.4400024414062,200.87953186035156,119.81407165527344,142.23324584960938,32.519710540771484,103.15230560302734,71.52140808105469,36.974239349365234,111.34183502197266,157.65557861328125,56.0958366394043,57.72535705566406,38.26688766479492,55.48134231567383,92.45046997070312,28.30181312561035,74.57345581054688,75.81639099121094,59.12858200073242,69.64002227783203,32.38593673706055,104.49921417236328,44.617820739746094,46.60987854003906,65.84480285644531,74.7522964477539
2016-11-30,105.32576751708984,35.63900375366211,131.19656372070312,750.5700073242188,68.2539291381836,19.83542251586914,237000.0,52.525638580322266,86.8238754272461,32.44499969482422,45.2724609375,26.72208023071289,98.13062286376953,94.19340515136719,9.72171688079834,14.876755714416504,26.97524642944336,29.573986053466797,775.8800048828125,208.03245544433594,119.61071014404297,141.0938720703125,31.95790672302246,102.07017517089844,72.65420532226562,36.25542068481445,110.04093933105469,156.7156524658203,55.19383239746094,56.941070556640625,37.92713928222656,58.593292236328125,90.91822052001953,28.49687385559082,74.18661499023438,73.87496185302734,60.33293533325195,73.23878479003906,31.688674926757812,104.17568969726562,45.09035110473633,47.56257247924805,64.9775619506836,75.9706039428711
